date,headline
2020-10-01,"{'new jersey': 1, 'white house': 1, 'long island': 1, 'hong kong': 1, 'new zealand': 1, 'new york': 1, 'new': 36, 'york': 6, 'and': 36, 'jersey': 4, 'join': 2, 'a': 82, 'growing': 4, 'list': 4, 'of': 58, 'states': 2, 'with': 20, 'contacttracing': 2, 'apps': 2, 'residents': 2, 'can': 2, 'use': 6, 'homes': 6, 'for': 48, 'sale': 4, 'in': 62, 'poem': 2, 'on': 48, 'taking': 2, 'the': 126, 'measure': 2, 'your': 4, 'book': 2, 'which': 4, 'rikishi': 2, 'wear': 2, 'mawashi': 2, 'word': 2, 'quiz': 2, 'guttural': 2, 'pandemics': 4, 'pressure': 2, 'military': 2, 'spouses': 2, 'hightech': 2, 'twin': 2, 'renaissance': 2, 'masterpiece': 2, '7': 4, 'things': 4, 'to': 76, 'do': 4, 'this': 12, 'weekend': 4, 'germany': 2, 'plays': 2, 'consider': 2, 'autonomy': 2, 'age': 2, 'corona': 2, 'three': 2, 'charts': 2, 'about': 6, 'markets': 2, 'third': 2, 'quarter': 2, 'cities': 4, 'are': 10, 'converting': 2, 'most': 4, 'factories': 2, 'into': 6, 'sun': 2, 'pushed': 4, 'limits': 4, 'winning': 2, 'losing': 2, 'playing': 4, 'pain': 2, 'michigan': 2, 'charges': 4, 'two': 4, 'rightwing': 2, 'operatives': 2, 'felonies': 2, 'over': 12, 'voter': 4, 'suppression': 2, 'scheme': 2, 'data': 2, 'shows': 4, 'fewer': 2, 'afghan': 2, 'women': 2, 'than': 2, 'men': 2, 'get': 8, 'covid': 4, 'thats': 2, 'bad': 2, 'news': 4, 'when': 6, 'job': 4, 'is': 24, 'make': 4, 'sure': 6, 'nov': 4, '3': 4, 'isnt': 6, 'disaster': 4, 'turkey': 4, 'admits': 4, 'not': 4, 'including': 2, 'asymptomatic': 2, 'people': 2, 'its': 4, 'count': 2, 'you': 12, 'having': 2, 'tough': 4, 'time': 14, 'maintaining': 2, 'friendships': 2, 'these': 8, 'days': 4, 'how': 20, 'much': 4, 'watching': 2, 'have': 4, 'trump': 26, 'debate': 8, 'fallout': 2, 'facing': 6, 'grim': 2, 'polls': 2, 'leans': 2, 'victim': 2, '200': 2, 'abuse': 2, 'claims': 6, 'diocese': 2, 'becomes': 4, 'uss': 2, 'largest': 4, 'seek': 4, 'bankruptcy': 2, 'day': 8, 'after': 14, 'refusing': 2, 'condemn': 2, 'white': 10, 'supremacists': 2, 'aims': 2, 'xenophobic': 2, 'attack': 2, 'at': 8, 'ilhan': 2, 'omar': 2, 'citing': 4, 'security': 2, 'texas': 2, 'governor': 2, 'counties': 2, 'one': 10, 'spot': 2, 'each': 2, 'inperson': 4, 'ballot': 2, 'dropoffs': 2, 'stanley': 4, 'mcchrystal': 2, 'top': 4, 'general': 2, 'fired': 4, 'insults': 2, 'biden': 8, 'says': 6, 'hell': 2, 'vote': 2, 'him': 2, 'unemployment': 6, 'us': 10, 'show': 2, 'little': 6, 'relief': 2, 'from': 14, 'pandemic': 12, 'layoffs': 6, 'help': 8, 'jobless': 4, 'has': 8, 'also': 2, 'been': 2, 'bonanza': 2, 'criminals': 2, 'confrontation': 2, 'geoffrey': 2, 'chadsey': 2, 'visual': 2, 'diary': 2, 'last': 2, 'summer': 4, 'inside': 2, 'tech': 4, 'cold': 2, 'war': 2, 'russian': 2, 'opposition': 2, 'leader': 2, 'navalny': 2, 'putin': 2, 'behind': 4, 'his': 10, 'poisoning': 2, 'astros': 2, 'moving': 2, 'even': 4, 'if': 4, 'rest': 2, 'arent': 2, 'fraud': 2, 'schemes': 2, 'exploit': 2, 'weak': 2, 'spots': 2, 'system': 2, 'whats': 2, 'going': 2, 'graph': 2, '2020': 4, 'census': 2, 'house': 8, 'press': 2, 'secretary': 2, 'declines': 2, 'explicitly': 2, 'denounce': 2, 'supremacy': 2, 'saying': 2, 'president': 4, 'already': 2, 'done': 2, 'so': 6, 'subsidized': 2, 'furlough': 2, 'programs': 2, 'keep': 2, 'lid': 2, 'eurozone': 2, '35': 2, 'thoughts': 2, 'mario': 2, 'super': 2, 'marios': 2, '35th': 2, 'anniversary': 2, 'gas': 2, 'tax': 2, 'spikes': 2, 'nj': 2, 'because': 2, 'impact': 2, 'will': 10, 'participate': 2, 'next': 4, 'debates': 2, 'wont': 2, 'commit': 2, 'peoples': 2, 'making': 2, 'french': 4, 'open': 4, 'what': 2, 'watch': 2, 'thursday': 2, 'membership': 2, 'antimask': 2, 'facebook': 6, 'groups': 2, 'jumps': 4, 'sharply': 2, 'postal': 2, 'service': 2, 'needs': 2, 'fixing': 2, 'heres': 2, 'it': 14, 'could': 4, 'happen': 2, 'despite': 2, 'billions': 2, 'fees': 2, 'banks': 2, 'predict': 2, 'meager': 2, 'profits': 2, 'ppp': 2, 'loans': 2, 'airlines': 2, 'painfully': 2, 'slow': 2, 'recovery': 2, 'begin': 2, 'furloughing': 2, 'thousands': 2, 'few': 4, 'games': 2, 'but': 6, 'very': 4, 'fomo': 2, 'college': 2, 'footballs': 2, 'less': 2, 'glamorous': 2, 'tier': 2, 'supreme': 4, 'court': 6, 'fight': 6, 'mcsally': 2, 'sees': 2, 'chance': 4, 'reboot': 2, 'her': 6, 'senate': 2, 'campaign': 6, 'add': 2, 'worries': 2, 'economic': 2, 'slowdown': 2, 'first': 4, 'big': 4, 'city': 2, 'reopen': 4, 'all': 2, 'schools': 4, 'likely': 2, 'election': 6, 'doomsday': 2, 'lakers': 2, 'beat': 2, 'heat': 6, 'game': 2, '1': 4, 'nba': 2, 'finals': 2, 'as': 12, 'sows': 2, 'doubts': 4, 'mail': 2, 'some': 6, 'democrats': 6, 'push': 4, 'voting': 4, 'army': 2, 'rolls': 2, 'out': 6, 'weapon': 2, 'strategic': 2, 'napping': 2, 'hours': 2, 'cut': 2, 'almost': 2, 'nothing': 2, 'she': 4, 'spent': 2, 'trying': 4, 'launch': 2, 'career': 2, 'stream': 2, 'great': 2, 'british': 2, 'detective': 2, 'through': 2, 'an': 14, 'aid': 6, 'package': 2, 'becoming': 2, 'law': 2, 'lesson': 2, 'art': 4, 'youre': 2, 'brennan': 2, 'rebuffed': 2, 'requests': 4, 'lower': 2, 'confidence': 2, 'key': 2, 'russia': 2, 'finding': 4, 'why': 6, 'male': 2, 'baboons': 2, 'benefit': 2, 'female': 2, 'friends': 2, 'miami': 2, 'were': 2, 'hot': 2, 'now': 10, 'theyre': 2, 'hurting': 2, 'raised': 2, 'by': 8, 'wolves': 2, 'ridley': 2, 'scott': 2, 'explains': 2, 'that': 14, 'monstrous': 2, 'finale': 2, 'chrissy': 2, 'teigen': 2, 'john': 8, 'legend': 2, 'lose': 2, 'baby': 2, 'pregnancy': 2, 'complications': 2, '2': 2, 'years': 2, 'paralysis': 2, 'belgium': 2, 'forms': 2, 'fragile': 2, 'government': 4, 'republicans': 4, 'sow': 2, 'fairness': 2, 'breaks': 2, '365': 2, 'million': 4, 'fundraising': 2, 'record': 2, 'he': 4, 'set': 2, 'august': 2, 'mellon': 2, 'foundation': 2, 'provide': 2, '5': 4, 'black': 6, 'theaters': 2, 'nfls': 2, 'twominute': 2, 'drill': 2, 'juggling': 2, 'coronavirus': 8, 'outbreak': 2, 'undecided': 2, 'voters': 8, 'thing': 4, 'clear': 4, 'didnt': 4, 'jacinda': 2, 'ardern': 2, 'past': 2, 'cannabis': 2, 'zealanders': 2, 'shrug': 2, 'too': 2, 'take': 4, 'or': 2, 'leave': 2, 'please': 2, 'let': 4, 'me': 2, 'terrify': 2, 'kids': 2, 'halloween': 2, 'artist': 2, 'paying': 2, 'bodegas': 2, '120000': 2, 'pennies': 2, 'laughter': 2, 'may': 6, 'be': 2, 'effective': 2, 'medicine': 2, 'times': 2, 'breaking': 2, 'impasse': 2, 'eu': 4, 'imposes': 2, 'sanctions': 2, 'belarus': 2, 'amy': 4, 'coney': 4, 'barrett': 4, 'signed': 4, 'ad': 4, '2006': 2, 'urging': 2, 'overturning': 2, 'barbaric': 2, 'legacy': 2, 'roe': 2, 'v': 2, 'wade': 2, 'virtually': 2, 'cuts': 2, 'off': 6, 'refugees': 2, 'unleashes': 2, 'tirade': 2, 'immigrants': 2, 'lawsuit': 2, 'boltons': 2, 'memoir': 2, 'proceed': 2, 'judge': 4, 'rules': 2, 'hodgman': 2, 'annoying': 2, 'birthday': 2, 'study': 2, 'found': 2, 'single': 2, 'driver': 2, 'misinformation': 2, 'was': 8, 'jim': 2, 'murray': 2, 'whiskey': 2, 'critic': 2, 'faces': 2, 'accusations': 2, 'sexism': 2, 'samantha': 2, 'bee': 2, 'decries': 2, 'trumps': 6, 'stand': 4, 'back': 4, 'wisconsin': 4, 'frazzled': 2, 'surging': 2, 'virus': 2, 'cases': 8, 'frenzy': 2, 'american': 2, 'latino': 2, 'experience': 2, '20': 2, 'essential': 2, 'films': 2, 'since': 4, '2000': 4, 'amid': 2, 'surge': 2, 'india': 2, 'plans': 6, 'cinemas': 2, 'entertainment': 2, 'parks': 2, 'bans': 2, 'ads': 4, 'aim': 2, 'undermine': 4, 'farright': 2, 'group': 2, 'trades': 2, 'political': 2, 'violence': 2, 'gotten': 2, 'boost': 4, 'uschina': 2, 'feud': 2, 'taiwan': 2, 'feels': 2, 'both': 2, 'sides': 2, 'italys': 2, 'daily': 2, 'topped': 2, 'april': 2, 'relocates': 2, 'saturdays': 2, 'rallies': 2, 'criticism': 2, 'spike': 2, '40': 2, 'more': 2, 'intriguing': 2, 'photos': 2, 'students': 2, 'think': 2, 'pick': 2, 'antiabortion': 2, 'chinas': 4, 'golden': 2, 'week': 6, 'kicks': 2, 'battered': 2, 'tourism': 2, 'industry': 2, 'roland': 2, 'mouret': 2, 'create': 2, 'vacation': 2, 'bag': 2, 'wasnt': 2, 'brings': 2, 'suit': 2, 'against': 6, 'uk': 2, 'eve': 2, 'crucial': 2, 'trade': 2, 'talks': 4, 'fauci': 2, 'pushes': 2, 'misrepresenting': 2, 'stance': 2, 'masks': 2, 'uber': 2, 'wage': 2, 'experiment': 4, 'worked': 2, 'youtuber': 2, 'hangs': 2, 'own': 2, 'shingle': 2, 'auction': 4, 'website': 2, 'actors': 4, 'directors': 2, 'still': 4, 'dominate': 2, 'broadway': 2, 'stages': 2, 'report': 2, 'finds': 2, 'battle': 4, 'restrictions': 2, 'madrid': 2, 'moves': 2, 'courtroom': 2, 'editors': 2, 'note': 2, 'accounts': 2, 'follow': 4, 'instagram': 2, 'nfl': 2, '4': 2, 'predictions': 2, 'our': 2, 'picks': 2, 'spread': 2, 'view': 2, 'position': 2, 'preexisting': 2, 'conditions': 2, 'google': 2, 'commits': 2, 'billion': 2, 'license': 2, 'content': 2, 'publishers': 2, 'companies': 6, 'ditch': 4, 'rapid': 4, 'spit': 4, 'tests': 4, 'home': 4, 'plenty': 2, 'work': 2, 'homebuilders': 2, 'commercial': 2, 'construction': 2, 'jobs': 2, 'resting': 2, 'sons': 2, 'then': 2, 'shot': 2, 'calculus': 2, 'response': 2, 'californias': 2, 'diablo': 2, 'winds': 2, 'worsen': 2, 'wildfires': 2, 'edge': 2, 'litter': 2, 'galactic': 2, 'puppies': 2, 'their': 4, 'steps': 2, '100000': 2, 'mailin': 4, 'ballots': 2, 'go': 2, 'ny': 4, 'wary': 2, 'whitney': 2, 'biennial': 2, 'postponed': 2, 'until': 4, '2022': 2, 'salisbury': 2, 'poisonings': 2, 'locals': 2, 'picked': 2, 'up': 4, 'pieces': 2, 'brooklyn': 2, 'queens': 2, 'manhattan': 2, 'distance': 2, 'learning': 2, 'shades': 2, 'brother': 2, 'pence': 2, 'heads': 2, 'iowa': 2, 'catch': 2, 'breath': 2, 'host': 2, 'fundraisers': 2, 'another': 2, 'foreign': 2, 'conflict': 2, 'caucasus': 2, 'i': 2, 'feel': 2, 'like': 2, 'crying': 2, 'rio': 2, 'stopped': 2, 'unstoppable': 2, 'parade': 2, 't': 2, 'five': 2, 'we': 2, 'recommend': 2, 'owners': 2, 'bitmex': 2, 'leading': 2, 'bitcoin': 2, 'exchange': 2, 'face': 6, 'criminal': 2, 'federal': 4, 'prisons': 2, 'inmates': 2, 'visitors': 2, 'during': 2, 'interview': 2, 'pac12': 2, 'commissioner': 2, 'layoff': 2, 'couple': 2, 'struggles': 2, 'salary': 2, 'benefits': 2, 'spotlighting': 2, 'health': 4, 'care': 2, 'damage': 2, 'tokyo': 2, 'stock': 2, 'market': 2, 'halts': 2, 'trading': 2, 'glitch': 2, 'artists': 2, 'giving': 2, 'life': 2, 'fake': 2, 'flowers': 2, 'hm': 2, 'close': 2, 'stores': 2, 'ramp': 2, 'digital': 2, 'efforts': 4, 'online': 2, 'sales': 2, 'rise': 2, 'grow': 2, 'gauge': 2, 'course': 2, '—': 2, 'prospects': 2, 'rethink': 2, 'milton': 2, 'friedman': 2, 'mulling': 2, 'where': 6, 'does': 2, 'america': 2, 'sit': 2, 'world': 2, 'politically': 2, 'connected': 2, 'union': 2, 'boss': 2, 'accused': 2, 'shocking': 2, 'corruption': 2, 'maga': 2, 'hats': 2, 'business': 2, 'casual': 2, 'my': 2, 'shirt': 2, 'national': 2, 'hong': 2, 'kong': 2, 'police': 2, 'quash': 2, 'protests': 2, 'contenders': 2, 'serving': 2, 'mental': 2, 'stop': 2, 'thinking': 2, 'souls': 2, 'girls': 2, 'film': 2, 'club': 2, 'tears': 2, 'teacher': 2, 'best': 2, 'documentaries': 2, 'netflix': 2, 'right': 2, 'corporate': 2, 'americas': 2, 'role': 2, 'racial': 2, 'justice': 2, 'bob': 2, 'dylan': 2, 'turned': 2, 'david': 2, 'remnick': 2, 'serious': 2, 'reading': 2, 'forbid': 2, 'legitimacy': 2, 'coming': 2, 'unemployed': 2, 'stage': 2, 'insurance': 2, 'hurdle': 2, 'mystery': 2, 'novel': 2, 'banville': 2, 'kills': 2, 'pen': 2, 'name': 2, 'renews': 2, 'fears': 2, 'intimidation': 2, 'gop': 2, 'poll': 2, 'watchers': 2, 'mobilize': 2, 'galleries': 2, 'collectors': 2, 'florida': 2, 'yankees': 2, 'rays': 2, 'recordsetting': 2, 'playoff': 2, 'win': 2, 'latinos': 2, 'saw': 2, 'themselves': 2, 'onscreen': 2, 'exhilarating': 2, 'special': 2, 'place': 2, 'ella': 2, 'fitzgerald': 2, 'comes': 2, 'alive': 2, 'long': 4, 'island': 2, 'beachfront': 2, 'haven': 2, 'families': 2, 'lebanon': 2, 'israel': 2, 'officially': 2, 'enemies': 2, 'agree': 2, 'sea': 2, 'border': 2, 'mcmaster': 2, 'mostly': 2, 'silent': 2, 'aiding': 2, 'abetting': 2, 'putins': 2, 'carry': 2, 'body': 2, 'fat': 2, 'affect': 2, 'live': 2, 'ts': 2, 'design': 2, 'luxury': 2, 'issue': 2, 'safe': 2, 'havens': 2, 'users': 2, 'guide': 2, 'fires': 2, 'storms': 2, 'demand': 2, 'emergency': 2, 'shelter': 2, 'high': 2, 'fans': 2, 'celebrate': 2, 'cup': 2, 'champions': 2, 'well': 2, 'outside': 2, 'nhls': 2, 'bubble': 2, 'evictions': 2, 'looming': 2, 'revisit': 2, 'housing': 2, '70s': 2, 'podcasts': 2, 'music': 2, 'lovers': 2}"
